DriverName,DriverID,Rookie,DRFAvg,DTAvg,DTTAvg,DNFRate,TDNFRate,DriverElo,DriverTElo,DriverTTElo,DriverRitmo,PositionStart,StartVsField,TeamName,TeamID,TRP,TTP,TeamDNFRate,TeamElo,TeamTElo,TeamRitmo,TeamTrackAvgPitStops,TeamTrackAvgPittedCautionPCT,CarEngine,EngineID,EngineElo,EngineTElo,EngineTTElo,EventName,Track,TrackID,EventTrackType,EventTrackTypeID,TrackAvgCautions,TrackAvgCautionLaps,TrackTypeAvgCautions,TrackTypeAvgCautionLaps,TrackAvgSpeed,EventDate,EventDateFormatted,EventID,Era,EraID,Status,StatusID,FieldSize,TotalCautions,TotalCautionLaps,TotalLeadChanges,TotalRaceLaps,TrackLength,AvgRaceSpeed,FastestLapSpeed,AvgStintLength,StintVariance,FirstStopLap,FirstStopVSAvgFirstStop,PittedCautions,PitStops,PittedCautionPCT,TotalPitStops,PitStrategy,BestRacePosition,WorstRacePosition,LapsLed,Top5Laps,Top10Laps,PositionVolatility,position_lap1,PositionsGainedLap1,PositionsGainedPits,PositionsGainedCaution,BestLapSpeed,LapConsistency,PaceDeg,AvgPaceVSLeadPace,AvgPitTime,PitAvgTimeVSOverall,TrackAvgPitStops,FuelWindowEstimate,PositionFinish,NormalizedPositionFinish
Scott Dixon,3628,0,0.144927536,0.39453125,0.270932368,0,0.25,1818.373391,1549.450486,1766.301516,0.188284517,1,0.03030303,Chip Ganassi Racing,9,0.389673913,0.419938119,0.15,1671.090519,1512.272683,0.389134396,5.928571429,0.268112245,Honda,1,1577.793984,1506.695209,1466.144162,105th Running of the Indianapolis 500,Indianapolis Motor Speedway,4,Oval,0,6,38,4.040816327,32.91836735,169.625,5/30/2021,"Sunday, May 30, 2021",5807,IR-18 Era 2018-2023,1,Running,0,33,2,18,35,200,2.5,190,227.345,28.57142857,274.8163265,36,1.125,4,6,0.666666667,6,Other,1,32,7,44,50,11.4085219,2,-1,-85,-36,40.2743,2.644208983,0.018971077,1.674895556,49.78076667,35.67338117,6.238993711,32.05645161,17,0.5
Ryan Hunter-Reay,3645,0,0.613405797,0.379464286,0.472828856,0.15,0.142857143,1581.730124,1544.722677,1538.943877,0.511383361,7,0.212121212,Andretti Global,3,0.600181159,0.4964672,0.6,1505.5693,1582.250543,0.552886756,6.192307692,0.332051282,Honda,1,1577.793984,1506.695209,1466.144162,105th Running of the Indianapolis 500,Indianapolis Motor Speedway,4,Oval,0,6,38,4.040816327,32.91836735,169.625,5/30/2021,"Sunday, May 30, 2021",5807,IR-18 Era 2018-2023,1,Running,0,33,2,18,35,200,2.5,190,227.345,33.33333333,30.88888889,32,-2.875,0,5,0,5,5-stop,2,27,0,59,144,7.486522228,7,0,-34,19,40.1087,2.42197845,-0.03814862,1.455236932,9.8125,-4.294885496,6.2375,32.06412826,22,0.65625
Tony Kanaan,3648,0,0.557559289,0.41796875,0.390245992,0.1,0.25,1520.007265,1528.865482,1543.713566,0.559204945,5,0.151515152,Chip Ganassi Racing,9,0.389673913,0.419938119,0.15,1671.090519,1512.272683,0.389134396,5.933333333,0.29468254,Honda,1,1577.793984,1506.695209,1466.144162,105th Running of the Indianapolis 500,Indianapolis Motor Speedway,4,Oval,0,6,38,4.040816327,32.91836735,169.625,5/30/2021,"Sunday, May 30, 2021",5807,IR-18 Era 2018-2023,1,Running,0,33,2,18,35,200,2.5,190,227.345,25,186.5,36,1.125,3,7,0.428571429,7,Other,2,31,0,27,57,8.949482734,5,0,-103,-18,8.4814,3.702110428,0.013778471,1.442141899,19.1686,5.061214504,6.229813665,32.10368893,10,0.28125
Will Power,3667,0,0.370289855,0.2890625,0.351375802,0.1,0.125,1670.458433,1582.020601,1599.52371,0.390282557,32,0.96969697,Team Penske,28,0.312952899,0.299157246,0.2,1754.872014,1603.140322,0.31106466,6.470588235,0.288515406,Chevrolet,0,1479.942408,1493.304791,1533.855838,105th Running of the Indianapolis 500,Indianapolis Motor Speedway,4,Oval,0,6,38,4.040816327,32.91836735,169.625,5/30/2021,"Sunday, May 30, 2021",5807,IR-18 Era 2018-2023,1,Running,0,33,2,18,35,200,2.5,190,227.345,33.33333333,70.88888889,33,-1.875,0,5,0,5,5-stop,2,31,0,2,11,7.314571242,26,6,-26,2,8.0247,5.899934769,-0.175748718,1.607059429,10.26034,-3.847045496,6.234567901,32.07920792,30,0.90625
Graham Rahal,3668,0,0.25942029,0.47265625,0.459086718,0.1,0.375,1694.58332,1522.839222,1603.460071,0.282101014,18,0.545454545,Rahal Letterman Lanigan Racing,24,0.357427536,0.489891429,0.25,1631.055215,1494.039871,0.394490576,5.75,0.312797619,Honda,1,1577.793984,1506.695209,1466.144162,105th Running of the Indianapolis 500,Indianapolis Motor Speedway,4,Oval,0,6,38,4.040816327,32.91836735,169.625,5/30/2021,"Sunday, May 30, 2021",5807,IR-18 Era 2018-2023,1,DNF,1,33,2,18,35,200,2.5,190,227.345,50,346.5,38,3.125,1,3,0.333333333,3,3-stop,1,18,8,15,82,5.100269413,18,0,-8,3,40.2063,2.142563714,0.012523901,1.215169524,19.593,5.485614504,6.226993865,32.1182266,32,0.96875
JR Hildebrand,3736,0,0.538809524,0.4375,0.449829932,0.15,0.125,1498.893442,1526.485133,1537.971298,0.575370697,22,0.666666667,A.J. Foyt Enterprises,1,0.735024155,0.654468758,0.3,1386.85654,1463.999899,0.723114558,5.916666667,0.324437831,Chevrolet,0,1479.942408,1493.304791,1533.855838,105th Running of the Indianapolis 500,Indianapolis Motor Speedway,4,Oval,0,6,38,4.040816327,32.91836735,169.625,5/30/2021,"Sunday, May 30, 2021",5807,IR-18 Era 2018-2023,1,Running,0,33,2,18,35,200,2.5,190,227.345,25,217.75,37,2.125,3,7,0.428571429,7,Other,2,30,0,15,27,7.238768809,24,-2,-102,-6,9.1673,3.968066903,-0.0586247,1.608452514,19.78218571,5.674800218,6.207317073,32.22003929,15,0.4375
Stefan Wilson,3803,0,0.644474638,0.640625,0.640625,0.333333333,0.5,1482.823986,1484.471247,1487.477338,0.630404921,28,0.848484848,Andretti Global,3,0.600181159,0.4964672,0.6,1505.5693,1582.250543,0.552886756,6.148148148,0.319753086,Honda,1,1577.793984,1506.695209,1466.144162,105th Running of the Indianapolis 500,Indianapolis Motor Speedway,4,Oval,0,6,38,4.040816327,32.91836735,169.625,5/30/2021,"Sunday, May 30, 2021",5807,IR-18 Era 2018-2023,1,DNF,1,33,2,18,35,200,2.5,190,227.345,,,,,,,,,,21,28,0,0,0,1.310241913,28,0,0,0,40.9097,48.46268066,1.56788202,9.091760606,,,6.212121212,32.19512195,33,1
Takuma Sato,3811,0,0.455434783,0.390625,0.58006119,0.05,0.25,1576.848784,1552.127834,1548.552931,0.494200676,15,0.454545455,Rahal Letterman Lanigan Racing,24,0.357427536,0.489891429,0.25,1631.055215,1494.039871,0.394490576,5.538461538,0.314377289,Honda,1,1577.793984,1506.695209,1466.144162,105th Running of the Indianapolis 500,Indianapolis Motor Speedway,4,Oval,0,6,38,4.040816327,32.91836735,169.625,5/30/2021,"Sunday, May 30, 2021",5807,IR-18 Era 2018-2023,1,Running,0,33,2,18,35,200,2.5,190,227.345,33.33333333,152.2222222,38,3.125,1,5,0.2,5,5-stop,1,18,7,46,151,3.992455196,13,2,-27,2,8.6748,3.37528881,-0.003776843,1.511224581,9.35914,-4.748245496,6.212121212,32.19512195,14,0.40625
Simona De Silvestro,3813,0,0.423007246,0.53125,0.615812629,0.1,0,1541.149765,1495.927351,1468.004869,0.419265283,33,1,Paretta Autosport,21,,,,1500,1500,,,,Chevrolet,0,1479.942408,1493.304791,1533.855838,105th Running of the Indianapolis 500,Indianapolis Motor Speedway,4,Oval,0,6,38,4.040816327,32.91836735,169.625,5/30/2021,"Sunday, May 30, 2021",5807,IR-18 Era 2018-2023,1,DNF,1,33,2,18,35,200,2.5,190,227.345,40,72,33,-1.875,0,4,0,4,4-stop,19,33,0,0,0,3.500191196,33,0,-19,11,40.4366,25.84998903,0.686580218,2.942330822,13.4654,-0.641985496,6.204819277,32.23300971,31,0.9375
Juan Pablo Montoya,4002,0,0.416964286,0.3203125,0.320631588,0.15,0.25,1602.258557,1536.912768,1590.705397,0.460732907,24,0.727272727,Arrow McLaren,4,0.491062802,0.521145792,0.2,1561.216614,1501.752692,0.498549659,7.230769231,0.356868132,Chevrolet,0,1479.942408,1493.304791,1533.855838,105th Running of the Indianapolis 500,Indianapolis Motor Speedway,4,Oval,0,6,38,4.040816327,32.91836735,169.625,5/30/2021,"Sunday, May 30, 2021",5807,IR-18 Era 2018-2023,1,Running,0,33,2,18,35,200,2.5,190,227.345,33.33333333,43.22222222,38,3.125,1,5,0.2,5,5-stop,3,23,0,7,46,4.634996327,21,3,-38,0,8.3705,3.58381791,-0.004962268,1.477072626,9.16084,-4.946545496,6.191616766,32.30174081,9,0.25
Sebastien Bourdais,4021,0,0.619565217,0.5625,0.575232795,0.2,0.5,1554.552864,1475.44424,1469.76153,0.587979149,27,0.818181818,A.J. Foyt Enterprises,1,0.735024155,0.654468758,0.3,1386.85654,1463.999899,0.723114558,6,0.332448107,Chevrolet,0,1479.942408,1493.304791,1533.855838,105th Running of the Indianapolis 500,Indianapolis Motor Speedway,4,Oval,0,6,38,4.040816327,32.91836735,169.625,5/30/2021,"Sunday, May 30, 2021",5807,IR-18 Era 2018-2023,1,Running,0,33,2,18,35,200,2.5,190,227.345,28.57142857,214.244898,33,-1.875,1,6,0.166666667,6,Other,2,29,0,2,11,5.892295929,29,-2,-53,0,8.724,3.35189357,0.684707566,1.307411932,17.04083333,2.933447837,6.18452381,32.3387873,26,0.78125
Josef Newgarden,4215,0,0.277173913,0.3828125,0.297744673,0.05,0.125,1809.65327,1563.659245,1777.967257,0.189033583,21,0.636363636,Team Penske,28,0.312952899,0.299157246,0.2,1754.872014,1603.140322,0.31106466,6.388888889,0.272486772,Chevrolet,0,1479.942408,1493.304791,1533.855838,105th Running of the Indianapolis 500,Indianapolis Motor Speedway,4,Oval,0,6,38,4.040816327,32.91836735,169.625,5/30/2021,"Sunday, May 30, 2021",5807,IR-18 Era 2018-2023,1,Running,0,33,2,18,35,200,2.5,190,227.345,33.33333333,28.88888889,38,3.125,1,5,0.2,5,5-stop,5,30,0,17,57,6.879024633,22,-1,-43,5,40.2942,2.386955748,0.023722386,1.726489326,8.98917,-5.118215496,6.183431953,32.34449761,12,0.34375
James Hinchcliffe,4216,0,0.767753623,0.46875,0.492403068,0.25,0.333333333,1497.147596,1518.488538,1502.464215,0.665869539,16,0.484848485,Andretti Global,3,0.600181159,0.4964672,0.6,1505.5693,1582.250543,0.552886756,6.148148148,0.319753086,Honda,1,1577.793984,1506.695209,1466.144162,105th Running of the Indianapolis 500,Indianapolis Motor Speedway,4,Oval,0,6,38,4.040816327,32.91836735,169.625,5/30/2021,"Sunday, May 30, 2021",5807,IR-18 Era 2018-2023,1,Running,0,33,2,18,35,200,2.5,190,227.345,33.33333333,46.88888889,32,-2.875,0,5,0,5,5-stop,9,29,0,0,2,3.761344649,23,-7,-37,11,39.9763,4.117248705,-0.067403981,1.810328249,6.61734,-7.490045496,6.176470588,32.38095238,21,0.625
Conor Daly,4218,0,0.834782609,0.745535714,0.61833151,0.2,0.571428571,1438.920571,1422.275376,1482.216332,0.765030419,19,0.575757576,Ed Carpenter Racing,15,0.517391304,0.464386293,0.4,1480.223394,1527.35517,0.542904071,6.153846154,0.298351648,Chevrolet,0,1479.942408,1493.304791,1533.855838,105th Running of the Indianapolis 500,Indianapolis Motor Speedway,4,Oval,0,6,38,4.040816327,32.91836735,169.625,5/30/2021,"Sunday, May 30, 2021",5807,IR-18 Era 2018-2023,1,Running,0,33,2,18,35,200,2.5,190,227.345,33.33333333,9.888888889,33,-1.875,0,5,0,5,5-stop,1,30,40,55,85,8.83371653,19,0,-32,16,8.377,3.135043666,-0.001313189,1.38667191,5.08639,-9.020995496,6.169590643,32.41706161,13,0.375
Sage Karam,4247,0,0.89475,0.727678571,0.631565445,0.35,0.571428571,1363.222725,1422.312241,1429.053401,0.827296545,31,0.939393939,Dreyer & Reinbold Racing,14,0.785375,0.5625,0.157894737,1443.892089,1483.934839,0.711256892,7,0.353422619,Chevrolet,0,1479.942408,1493.304791,1533.855838,105th Running of the Indianapolis 500,Indianapolis Motor Speedway,4,Oval,0,6,38,4.040816327,32.91836735,169.625,5/30/2021,"Sunday, May 30, 2021",5807,IR-18 Era 2018-2023,1,Running,0,33,2,18,35,200,2.5,190,227.345,33.33333333,40.22222222,33,-1.875,0,5,0,5,5-stop,1,31,2,5,32,7.276366024,31,0,-22,9,8.1029,3.373377416,-0.016410354,1.402728652,10.27221,-3.835175496,6.162790698,32.45283019,7,0.1875
Simon Pagenaud,4276,0,0.276449275,0.328125,0.304354786,0.05,0,1702.685993,1563.076787,1685.588719,0.324173961,26,0.787878788,Team Penske,28,0.312952899,0.299157246,0.2,1754.872014,1603.140322,0.31106466,6.315789474,0.268671679,Chevrolet,0,1479.942408,1493.304791,1533.855838,105th Running of the Indianapolis 500,Indianapolis Motor Speedway,4,Oval,0,6,38,4.040816327,32.91836735,169.625,5/30/2021,"Sunday, May 30, 2021",5807,IR-18 Era 2018-2023,1,Running,0,33,2,18,35,200,2.5,190,227.345,28.57142857,146.8163265,36,1.125,2,6,0.333333333,6,Other,1,27,3,16,66,7.507791598,25,1,-33,-3,10.2354,3.523258815,-0.004902752,1.426143017,10.97806667,-3.129318829,6.156069364,32.48826291,3,0.0625
Dalton Kellett,4416,0,0.836594203,0.9375,0.877717391,0.230769231,1,1353.838077,1472.564401,1444.371655,0.871027775,30,0.909090909,A.J. Foyt Enterprises,1,0.735024155,0.654468758,0.3,1386.85654,1463.999899,0.723114558,6,0.320606576,Chevrolet,0,1479.942408,1493.304791,1533.855838,105th Running of the Indianapolis 500,Indianapolis Motor Speedway,4,Oval,0,6,38,4.040816327,32.91836735,169.625,5/30/2021,"Sunday, May 30, 2021",5807,IR-18 Era 2018-2023,1,Running,0,33,2,18,35,200,2.5,190,227.345,28.57142857,74.24489796,33,-1.875,1,6,0.166666667,6,Other,16,33,0,0,0,3.361348694,30,0,-24,8,9.5475,3.553467063,0.230425009,1.527909605,17.19325,3.085864504,6.155172414,32.4929972,23,0.6875
Jack Harvey,4505,0,0.487681159,0.5703125,0.494127291,0.1,0.25,1569.037886,1490.762761,1537.752121,0.51542807,20,0.606060606,Meyer Shank Racing,19,0.487681159,0.494127291,0.1,1545.924043,1511.140746,0.515349722,6.25,0.394444444,Honda,1,1577.793984,1506.695209,1466.144162,105th Running of the Indianapolis 500,Indianapolis Motor Speedway,4,Oval,0,6,38,4.040816327,32.91836735,169.625,5/30/2021,"Sunday, May 30, 2021",5807,IR-18 Era 2018-2023,1,Running,0,33,2,18,35,200,2.5,190,227.345,28.57142857,134.244898,36,1.125,2,6,0.333333333,6,Other,9,30,0,0,17,5.811995912,16,4,-29,-6,40.05,2.484991218,0.04124233,1.753772472,11.3463,-2.761085496,6.154285714,32.49767874,18,0.53125
Colton Herta,4511,0,0.5,0.609375,0.563562796,0.15,0.5,1658.987829,1489.775036,1527.907045,0.39135018,2,0.060606061,Andretti Global,3,0.600181159,0.4964672,0.6,1505.5693,1582.250543,0.552886756,6.107142857,0.308333333,Honda,1,1577.793984,1506.695209,1466.144162,105th Running of the Indianapolis 500,Indianapolis Motor Speedway,4,Oval,0,6,38,4.040816327,32.91836735,169.625,5/30/2021,"Sunday, May 30, 2021",5807,IR-18 Era 2018-2023,1,Running,0,33,2,18,35,200,2.5,190,227.345,33.33333333,37.88888889,33,-1.875,0,5,0,5,5-stop,1,25,13,101,143,6.713340802,1,1,-30,17,7.5365,3.153491062,-0.0197053,1.413298305,1.94904,-12.1583455,6.153409091,32.5023084,16,0.46875
Ed Jones,4542,0,0.673550725,0.458333333,0.595329381,0.2,0.333333333,1463.388331,1506.333007,1480.117701,0.671139489,11,0.333333333,Dale Coyne Racing,11,0.580072464,0.661852867,0.3,1477.485828,1465.421738,0.575007657,5.923076923,0.28531746,Honda,1,1577.793984,1506.695209,1466.144162,105th Running of the Indianapolis 500,Indianapolis Motor Speedway,4,Oval,0,6,38,4.040816327,32.91836735,169.625,5/30/2021,"Sunday, May 30, 2021",5807,IR-18 Era 2018-2023,1,Running,0,33,2,18,35,200,2.5,190,227.345,28.57142857,210.5306122,32,-2.875,1,6,0.166666667,6,Other,3,29,0,2,16,6.144665645,11,0,-54,3,40.2384,4.002371702,0.306951665,1.572609143,11.8027,-2.304685496,6.146892655,32.53676471,28,0.84375
Max Chilton,4558,0,0.694202899,0.421875,0.608107864,0.05,0,1442.21859,1516.21698,1458.989979,0.69087023,29,0.878787879,Carlin,7,0.834782609,0.58534819,0.1,1417.589708,1481.029325,0.739713017,8.5,0.50515873,Chevrolet,0,1479.942408,1493.304791,1533.855838,105th Running of the Indianapolis 500,Indianapolis Motor Speedway,4,Oval,0,6,38,4.040816327,32.91836735,169.625,5/30/2021,"Sunday, May 30, 2021",5807,IR-18 Era 2018-2023,1,Running,0,33,2,18,35,200,2.5,190,227.345,22.22222222,103.0617284,31,-3.875,3,8,0.375,8,Other,8,33,0,0,5,4.859003836,32,-3,-36,2,8.6017,5.024258219,0.039257232,2.101450847,16.17805,2.070664504,6.146067416,32.54113346,24,0.71875
Pato O'Ward,4559,0,0.316666667,0.15625,0.186774333,0,0,1687.4566,1522.564401,1653.200266,0.315553749,12,0.363636364,Arrow McLaren,4,0.491062802,0.521145792,0.2,1561.216614,1501.752692,0.498549659,7.071428571,0.345663265,Chevrolet,0,1479.942408,1493.304791,1533.855838,105th Running of the Indianapolis 500,Indianapolis Motor Speedway,4,Oval,0,6,38,4.040816327,32.91836735,169.625,5/30/2021,"Sunday, May 30, 2021",5807,IR-18 Era 2018-2023,1,Running,0,33,2,18,35,200,2.5,190,227.345,33.33333333,44.22222222,38,3.125,1,5,0.2,5,5-stop,1,14,17,108,158,4.043827109,14,-2,-14,2,8.7168,3.299104377,-0.015424961,1.361848603,8.98292,-5.124465496,6.156424581,32.48638838,4,0.09375
Alexander Rossi,4587,0,0.519565217,0.225,0.40073797,0.25,0.2,1632.043954,1566.363015,1561.220724,0.461333181,10,0.303030303,Andretti Global,3,0.600181159,0.4964672,0.6,1505.5693,1582.250543,0.552886756,6.068965517,0.297701149,Honda,1,1577.793984,1506.695209,1466.144162,105th Running of the Indianapolis 500,Indianapolis Motor Speedway,4,Oval,0,6,38,4.040816327,32.91836735,169.625,5/30/2021,"Sunday, May 30, 2021",5807,IR-18 Era 2018-2023,1,Running,0,33,2,18,35,200,2.5,190,227.345,18.18181818,293.6033058,37,2.125,6,10,0.6,10,Other,6,32,0,0,37,8.281125493,10,0,-55,-25,7.8661,2.800898486,-1.062378391,1.178287006,46.11037778,32.00299228,6.15,32.5203252,29,0.875
Felix Rosenqvist,4588,0,0.637681159,0.59375,0.586517649,0.15,0.5,1556.218374,1490.844281,1505.762266,0.569481641,14,0.424242424,Arrow McLaren,4,0.491062802,0.521145792,0.2,1561.216614,1501.752692,0.498549659,6.933333333,0.335952381,Chevrolet,0,1479.942408,1493.304791,1533.855838,105th Running of the Indianapolis 500,Indianapolis Motor Speedway,4,Oval,0,6,38,4.040816327,32.91836735,169.625,5/30/2021,"Sunday, May 30, 2021",5807,IR-18 Era 2018-2023,1,Running,0,33,2,18,35,200,2.5,190,227.345,28.57142857,168.244898,38,3.125,2,6,0.333333333,6,Other,1,30,14,27,45,8.65135814,12,2,-58,-3,8.4727,3.750501321,-0.130953998,1.272524719,16.56618333,2.458797837,6.171270718,32.40823635,27,0.8125
Rinus VeeKay,4614,0,0.347826087,0.59375,0.573724679,0.105263158,0,1620.09385,1494.564401,1509.14308,0.376525626,3,0.090909091,Ed Carpenter Racing,15,0.517391304,0.464386293,0.4,1480.223394,1527.35517,0.542904071,6.071428571,0.277040816,Chevrolet,0,1479.942408,1493.304791,1533.855838,105th Running of the Indianapolis 500,Indianapolis Motor Speedway,4,Oval,0,6,38,4.040816327,32.91836735,169.625,5/30/2021,"Sunday, May 30, 2021",5807,IR-18 Era 2018-2023,1,Running,0,33,2,18,35,200,2.5,190,227.345,33.33333333,23.22222222,31,-3.875,0,5,0,5,5-stop,1,30,32,119,133,8.40237912,3,0,-45,19,8.4088,3.014017441,-0.008196674,1.306917978,2.54109,-11.5662955,6.17032967,32.41317898,8,0.21875
Pietro Fittipaldi,4882,0,0.587318841,,0.795652174,0.375,,1453.593445,1500,1440.796748,0.70498401,13,0.393939394,Dale Coyne Racing,11,0.580072464,0.661852867,0.3,1477.485828,1465.421738,0.575007657,5.928571429,0.276842404,Honda,1,1577.793984,1506.695209,1466.144162,105th Running of the Indianapolis 500,Indianapolis Motor Speedway,4,Oval,0,6,38,4.040816327,32.91836735,169.625,5/30/2021,"Sunday, May 30, 2021",5807,IR-18 Era 2018-2023,1,Running,0,33,2,18,35,200,2.5,190,227.345,28.57142857,135.1020408,30,-4.875,1,6,0.166666667,6,Other,3,33,0,6,9,5.655889572,15,-2,-46,1,9.6213,4.95614455,-0.834869274,1.827681356,11.57233333,-2.535052163,6.163934426,32.44680851,25,0.75
Santino Ferrucci,4897,0,0.636001318,0.140625,0.410207916,0.2,0,1531.931647,1544.907469,1557.281697,0.586478466,23,0.696969697,Rahal Letterman Lanigan Racing,24,0.357427536,0.489891429,0.25,1631.055215,1494.039871,0.394490576,5.5,0.306207483,Honda,1,1577.793984,1506.695209,1466.144162,105th Running of the Indianapolis 500,Indianapolis Motor Speedway,4,Oval,0,6,38,4.040816327,32.91836735,169.625,5/30/2021,"Sunday, May 30, 2021",5807,IR-18 Era 2018-2023,1,Running,0,33,2,18,35,200,2.5,190,227.345,28.57142857,161.6734694,36,1.125,2,6,0.333333333,6,Other,1,27,2,9,30,6.034773605,20,3,-69,-9,39.5874,3.036495705,-0.021236218,1.684211798,11.25508333,-2.852302163,6.163043478,32.45149912,6,0.15625
Marcus Ericsson,4905,0,0.440217391,0.828125,0.585293782,0.05,0.5,1593.457548,1459.909411,1481.178131,0.453858656,9,0.272727273,Chip Ganassi Racing,9,0.389673913,0.419938119,0.15,1671.090519,1512.272683,0.389134396,6,0.303050595,Honda,1,1577.793984,1506.695209,1466.144162,105th Running of the Indianapolis 500,Indianapolis Motor Speedway,4,Oval,0,6,38,4.040816327,32.91836735,169.625,5/30/2021,"Sunday, May 30, 2021",5807,IR-18 Era 2018-2023,1,Running,0,33,2,18,35,200,2.5,190,227.345,28.57142857,187.6734694,37,2.125,2,6,0.333333333,6,Other,2,28,0,22,64,7.742201458,9,0,-105,-16,40.1659,2.779479999,-0.049763267,1.672212921,17.96111667,3.853731171,6.162162162,32.45614035,11,0.3125
Alex Palou,4931,0,0.234057971,0.84375,0.546674284,0.157894737,1,1612.655664,1478.564401,1522.524634,0.35672881,6,0.181818182,Chip Ganassi Racing,9,0.389673913,0.419938119,0.15,1671.090519,1512.272683,0.389134396,6,0.304831933,Honda,1,1577.793984,1506.695209,1466.144162,105th Running of the Indianapolis 500,Indianapolis Motor Speedway,4,Oval,0,6,38,4.040816327,32.91836735,169.625,5/30/2021,"Sunday, May 30, 2021",5807,IR-18 Era 2018-2023,1,Running,0,33,2,18,35,200,2.5,190,227.345,33.33333333,30.22222222,38,3.125,1,5,0.2,5,5-stop,1,20,35,117,188,3.279872378,8,-2,-17,-2,13.79,2.645621731,-0.015883566,1.312568715,9.2236,-4.883785496,6.161290323,32.46073298,2,0.03125
Scott McLaughlin,4932,1,0.327898551,,0.173913043,0.166666667,,1569.588335,1500,1547.520214,0.367513272,17,0.515151515,Team Penske,28,0.312952899,0.299157246,0.2,1754.872014,1603.140322,0.31106466,6.3,0.271904762,Chevrolet,0,1479.942408,1493.304791,1533.855838,105th Running of the Indianapolis 500,Indianapolis Motor Speedway,4,Oval,0,6,38,4.040816327,32.91836735,169.625,5/30/2021,"Sunday, May 30, 2021",5807,IR-18 Era 2018-2023,1,Running,0,33,2,18,35,200,2.5,190,227.345,25,224.25,38,3.125,3,7,0.428571429,7,Other,4,32,0,2,75,7.824944009,17,0,-51,4,39.8501,2.752699095,1.209876723,1.629974157,22.43298571,8.325600218,6.155080214,32.49348393,20,0.59375
Scott Dixon,3628,0,0.227536232,0.313157081,0.293941419,0,0.214285714,1798.906844,1605.869442,1733.933747,0.240237098,11,0.44,Chip Ganassi Racing,9,0.387228261,0.407016527,0.15,1672.603928,1576.799746,0.371153663,2.5,0.375,Honda,1,1557.403236,1552.594765,1569.084492,Chevrolet Detroit Grand Prix Race 1,The Raceway at Belle Isle Park,24,Street,2,3.538461538,12.38461538,3.790697674,14.06976744,99.61538462,6/12/2021,"Saturday, June 12, 2021",5806,IR-18 Era 2018-2023,1,Running,0,25,2,9,10,70,2.35,93,110.381,23.33333333,34.88888889,28,14.56,1,2,0.5,2,2-stop,1,19,16,23,41,5.137931849,10,1,-10,-9,3.6239,0.953740861,0.003326288,0.271103279,3.6667,2.4158466,2.992481203,23.3919598,8,0.291666667
Ryan Hunter-Reay,3645,0,0.544655797,0.351875902,0.481866987,0.15,0.066666667,1570.08142,1610.684639,1585.566478,0.535527801,8,0.32,Andretti Global,3,0.591938406,0.480310047,0.65,1496.312569,1601.070632,0.577058408,3.161290323,0.333410138,Honda,1,1557.403236,1552.594765,1569.084492,Chevrolet Detroit Grand Prix Race 1,The Raceway at Belle Isle Park,24,Street,2,3.428571429,12.14285714,3.75,13.95454545,99.14285714,6/12/2021,"Saturday, June 12, 2021",5806,IR-18 Era 2018-2023,1,Running,0,25,2,9,10,70,2.35,93,110.381,14,97.2,2,-11.44,1,4,0.25,4,4-stop,9,25,0,0,1,1.95956726,9,-1,-16,1,3.5305,1.262715785,0.070254913,0.559496364,0.008325,-1.2425284,2.985074627,23.45,21,0.833333333
Will Power,3667,0,0.542844203,0.362322202,0.406552824,0.1,0.142857143,1635.335419,1584.406024,1562.10797,0.476277131,7,0.28,Team Penske,28,0.306091486,0.370251882,0.2,1743.017233,1586.252257,0.338647634,3.052631579,0.284837093,Chevrolet,0,1500.333156,1447.405235,1475.694993,Chevrolet Detroit Grand Prix Race 1,The Raceway at Belle Isle Park,24,Street,2,3.428571429,12.14285714,3.75,13.95454545,99.14285714,6/12/2021,"Saturday, June 12, 2021",5806,IR-18 Era 2018-2023,1,Running,0,25,2,9,10,70,2.35,93,110.381,17.5,74.75,20,6.56,1,3,0.333333333,3,3-stop,1,20,37,56,62,4.184462224,6,1,1,-9,3.4238,10.12155609,0.050018779,1.5718625,0.0476,-1.2032534,2.992592593,23.39108911,20,0.791666667
Graham Rahal,3668,0,0.400996377,0.366419295,0.477205091,0.15,0.214285714,1653.553079,1586.84858,1591.726921,0.396542511,20,0.8,Rahal Letterman Lanigan Racing,24,0.38125,0.511749841,0.3,1621.983536,1558.121557,0.413811591,2.5,0.326666667,Honda,1,1557.403236,1552.594765,1569.084492,Chevrolet Detroit Grand Prix Race 1,The Raceway at Belle Isle Park,24,Street,2,3.428571429,12.14285714,3.75,13.95454545,99.14285714,6/12/2021,"Saturday, June 12, 2021",5806,IR-18 Era 2018-2023,1,Running,0,25,2,9,10,70,2.35,93,110.381,23.33333333,21.55555556,28,14.56,1,2,0.5,2,2-stop,1,21,4,16,54,3.697573487,21,-1,-12,-6,3.4546,0.576239504,0.000814167,0.18617377,3.59315,2.3422966,2.992647059,23.39066339,5,0.166666667
